,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,param_clf__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
55,4.73856508731842,1.130878388895159,1.7746495604515076,0.7627047552667489,1000.0,0.0001,rbf,"{'clf__C': 1000, 'clf__gamma': 0.0001, 'clf__kernel': 'rbf'}",0.682920792079208,0.5941077125164196,0.7236743838685586,0.635875402792696,0.6591445728142206,0.0487356455485398,17,0.7912482824225769,0.7531815956926089,0.7820259825686565,0.8093948449757191,0.7839626764148904,0.0203168708595301
56,5.684458553791046,1.9523306202108333,1.589546024799347,0.6187980524946878,1000.0,0.0003,rbf,"{'clf__C': 1000, 'clf__gamma': 0.0003, 'clf__kernel': 'rbf'}",0.6794554455445545,0.6368924751360481,0.7505601194921583,0.6480486931614751,0.678739183333559,0.04430522846183874,7,0.7993869569812916,0.767498776309349,0.7891794112810393,0.8151849084796414,0.7928125132628303,0.017304133079300336
57,8.736608564853668,3.0079136826545825,1.4625868201255798,0.5037496689465493,1000.0,0.001,rbf,"{'clf__C': 1000, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.6655940594059406,0.5991743291424282,0.7423450336071695,0.6702470461868958,0.6693401170856086,0.05066510412143056,15,0.81555860902653,0.7865883504650024,0.8071863180397961,0.8352633545013074,0.8111491580081589,0.01746335519438071
58,14.968928039073944,5.8578022221739445,1.5805879831314087,0.6831471770768676,1000.0,0.003,rbf,"{'clf__C': 1000, 'clf__gamma': 0.003, 'clf__kernel': 'rbf'}",0.6636138613861386,0.6340776881215988,0.7326362957430919,0.6534192624418188,0.670936776923162,0.03716823729832653,14,0.8483247014057711,0.8257464512971121,0.8414734418681138,0.8696301830407173,0.8462936944029286,0.015764998613512046
59,24.572819232940674,9.217323456666623,1.4430471658706665,0.4925490342600775,1000.0,0.01,rbf,"{'clf__C': 1000, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.5554455445544555,0.5715894164008257,0.6818521284540702,0.6351593268886502,0.6110116040745004,0.050604318647337374,25,0.9224183490117324,0.9134850709740577,0.9199144877487255,0.9336944340679866,0.9223780854506255,0.007300965472135409
60,16.613060772418976,7.503002057997342,1.3744527697563171,0.4908103447030849,1000.0,0.03,rbf,"{'clf__C': 1000, 'clf__gamma': 0.03, 'clf__kernel': 'rbf'}",0.5108910891089109,0.5672734096453368,0.6310679611650486,0.5989974937343359,0.5770574884134081,0.04436275350617912,32,0.9824542860162774,0.9895986294664709,0.9843775694787041,0.9841240194247292,0.9851386260965453,0.002678896489243956
61,9.053551137447357,3.522803144322175,1.7581952810287476,0.6612203830735708,1000.0,0.1,rbf,"{'clf__C': 1000, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.5987623762376237,0.5721523738037155,0.5929798356982823,0.5707124955245256,0.5836517703160368,0.012399638778718188,29,0.9874220484092591,0.9974302496328928,0.9898865318204243,0.9883264848711244,0.9907663286834252,0.00394711709103933
62,9.853380024433136,4.68932875646766,2.486608922481537,0.8751243549461358,1000.0,0.3,rbf,"{'clf__C': 1000, 'clf__gamma': 0.3, 'clf__kernel': 'rbf'}",0.6400990099009901,0.5171702007881404,0.4144884241971621,0.5119942713927677,0.520937976569765,0.08003912334216079,37,0.9884790191311701,0.9976749877630935,0.9908732116428219,0.9891669779604034,0.9915485491243722,0.0036429118400058335
63,13.153860926628113,5.850815453944507,3.2916862964630127,1.0856380978368407,1000.0,1.0,rbf,"{'clf__C': 1000, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.5165841584158416,0.33495965471945954,0.30246452576549665,0.36305048335123524,0.3792647055630083,0.08212907262491434,55,0.9911214459359475,0.9984092021536956,0.9927643479690841,0.9911281285020546,0.9933557811401954,0.0029933905198258415
64,16.37776082754135,6.878142750385815,3.317539155483246,1.2748506521238498,1000.0,3.0,rbf,"{'clf__C': 1000, 'clf__gamma': 3, 'clf__kernel': 'rbf'}",0.5178217821782178,0.33683617939575905,0.3039581777445855,0.3250984604368063,0.37092864993884217,0.08562321423326141,59,0.9927069020188141,0.998898678414097,0.994573260976813,0.9931826671647367,0.9948403771436152,0.0024413561155011585
65,20.300095975399017,5.470423626064318,2.7521265149116516,1.466110217370051,1000.0,10.0,rbf,"{'clf__C': 1000, 'clf__gamma': 10, 'clf__kernel': 'rbf'}",0.5178217821782178,0.33683617939575905,0.3039581777445855,0.3233082706766917,0.3704811024988135,0.08586593084421514,63,0.9948208434626361,0.9992657856093979,0.9957243874362769,0.9946768771012328,0.9961219734023858,0.0018589561743841978
